Date|Asset01|Asset02|Asset03|Asset04|Asset05|Asset06|Asset07|Asset08|Asset09|Asset10|Asset11
19-Apr-22|445.04|41297.9|228.645|62.6997|12.13|80.04|2906.799||1.0891608||167.4
20-Apr-22|444.71|41430.79|228.652|62.9421|11.7|80.29|2897.762||1.100013929||167.23
21-Apr-22|438.06|40615.45|228.649|62.7409|13.02|79.74|2909.379||1.103448937||166.42
22-Apr-22|426.04|39621.31|228.655|62.1097|15.39|79.26|2900.42||1.101710937||161.79
25-Apr-22|428.51|40186.18|228.666|61.0148|14.85|79.93|2875.576||1.12029637||162.88
26-Apr-22|416.1|38123.52|228.671|61.2617|17.23|79.46|2880.537||1.120708177||156.8
27-Apr-22|417.27|39106.93|228.678|60.6347|17.75|79.07|2905.783||1.117744055||156.57
28-Apr-22|427.81|39889.27|228.683|60.9149|16.36|79.51|2923.703||1.11696787||163.64
29-Apr-22|412|38560.04|228.685|60.9938|18.27|78.53|2924.349||1.115918069||157.65
02-May-22|414.48|38312.41|228.697|59.8967|17.84|78.23|2931.908||1.110494496||157.96
03-May-22|416.38|37784.82|228.686|60.068|16.31|78.64|2931.65||1.110485032||159.48
04-May-22|429.06|39800.33|228.69|60.4821|14.06|79.44|2933.096||1.114866129||166.02
05-May-22|413.81|36456.02|228.711|60.3541|17.76|78.03|2967.638||1.110763661||156.77
06-May-22|411.34|36077.29|228.717|60.56|17.38|77.59|2973.052||1.128986533||157.28
09-May-22|398.17|30959.3|228.722|59.6108|19.49|76.77|2950.022||1.130172411||152.06
10-May-22|399.09|31000.83|228.72|59.1017|18.5|77.21|2947.274||1.137821339||154.51
11-May-22|392.75|28402.78|228.721|59.556|18.3|76.75|2955.006||1.133695483||146.5
12-May-22|392.34|28546.25|228.719|58.5729|17.82|76.72|2958.158||1.13267516||142.56
13-May-22|401.72|29760.13|228.718|58.2505|16.11|76.81|2962.117||1.145045034||147.11
16-May-22|400.09|29908.75|228.722|58.6473|15.09|76.7|2966.33||1.140892747||145.54
17-May-22|408.32|30077.8|228.731|58.3585|14.52|76.63|2961.446||1.141167755||149.24
18-May-22|391.86|29205.89|228.745|58.4052|17.65|76|2954.513||1.113774384||140.82
19-May-22|389.46|30231.08|228.748|59.2169|15.98|76.51|2936.084||1.10571284||137.35
20-May-22|389.63|29117.13|228.76|59.3664|16.01|76.46|2931.089||1.110338139||137.59
23-May-22|396.92|29314.55|228.768|59.5944|15.74|76.76|2924.856||1.118886323||143.11
24-May-22|393.89|29438.3|228.776|60.0076|15.75|77.22|2914.91||1.122280098||140.36
25-May-22|397.37|29764.46|228.777|59.5898|15.28|78.39|2917.354||1.130206756||140.52
26-May-22|405.31|29437.55|228.784|59.4989|15.09|79.48|2922.795||1.120133854||143.78
27-May-22|415.26|28728.9|228.797|59.5984|14.21|80.19|2914.083||1.115462027||149.64
30-May-22||31257.74||59.647|||2914.729||1.115698491||
31-May-22|412.93|31788.28|228.8|59.0723|13.84|79.5|2920.955|6024.33|1.117704467||148.84
01-Jun-22|409.59|29621.61|228.803|59.3694|13.69|78.9|2942.135||1.107076757||148.71
02-Jun-22|417.39|30225.18|228.805|60.0762|13.26|79.23|2944.714||1.111255957||151.21
03-Jun-22|410.54|29640.5|228.812|59.5171|13.46|78.64|2959.079||1.117344908||145.38
06-Jun-22|411.79|31438.72|228.808|59.2031|13.18|78.05|2982.576||1.126925226||146.14
07-Jun-22|415.74|31330.81|228.817|59.555|12.69|78.23|2986.22||1.133259607||148.71
08-Jun-22|411.22|30179.77|228.817|59.587|12.65|77.56|3000.607||1.140225622||147.96
09-Jun-22|401.44|30161.34|228.813|59.4131|13.55|76.94|3024.063||1.124054127||142.64
10-Jun-22|389.8|29177.39|228.806|60.1735|14.79|75.63|3042.087||1.114798046||137.13
13-Jun-22|375|23209.61|228.754|58.4905|17.8|73.1|3078.294||1.116138304||131.88
14-Jun-22|373.87|21966.38|228.753|58.143|16.98|73.58|3084.072||1.098648712||132.76
15-Jun-22|379.2|21640.29|228.76|58.959|15.55|75.01|3058.505||1.102877853||135.43
16-Jun-22|366.65|20677.24|228.795|59.7144|16.95|73.82|3052.443||1.102467432||130.06
17-Jun-22|365.86|20630.54|228.823|59.1376|16.19|74.05|3041.059||1.108490313||131.56
20-Jun-22||20427.23||59.1168|||3041.862||1.110471773||
21-Jun-22|375.07|20838.45|228.845|58.9316|15.78|74|3035.54||1.091263677||135.87
22-Jun-22|374.39|19857.05|228.873|59.084|14.85|73.98|3011.651||1.08022853||135.35
23-Jun-22|378.06|20795.38|228.867|58.6033|14.79|74.51|2976.806||1.082695174||138.27
24-Jun-22|390.08|21183.82|228.874|58.7354|14.39|75.04|2963.456||1.092446208||141.66
27-Jun-22|388.59|20898.65|228.889|58.6059|13.71|74.58|2965.849||1.093590056||141.66
28-Jun-22|380.65|20247.7|228.901|58.5146|14.27|73.76|2986.86||1.101740738||137.44
29-Jun-22|380.34|20197.75|228.917|58.4413|14.37|73.65|2986.035||1.094649523||139.23
30-Jun-22|377.25|18731.3|228.92|58.105|14.53|73.61|2967.201|6008.139|1.076387918||136.72
01-Jul-22|381.24|19406.69|228.946|58.2388|13.99|73.98|2961.658||1.07822816||138.93
04-Jul-22||19755.85||58.4031|||2968.23||1.078699355||
05-Jul-22|381.96|20441.63|228.949|56.7383|14.01|73.91|2958.865||1.06039602||141.56
06-Jul-22|383.25|20380|228.957|55.9058|13.65|73.63|2955.767||1.066119534||142.92
07-Jul-22|388.99|21610.58|228.946|55.9474|13.44|74.83|2956.31||1.082712931||146.35
08-Jul-22|388.67|21846.53|228.958|56.022|12.99|74.89|2958.571||1.075370341||147.04
11-Jul-22|384.23|20409.54|228.951|55.7482|13.53|74.47|2980.047||1.069790077||144.87
12-Jul-22|380.83|19443.28|228.955|55.4922|13.74|74.77|2971.442||1.0725231||145.86
13-Jul-22|378.83|19657.01|228.926|55.7977|13.39|74.69|2975.135||1.079747253||145.49
14-Jul-22|377.91|20667.93|228.93|54.9758|13.45|74.55|3002.506||1.072234919||148.47
15-Jul-22|385.13|20926.53|228.96|54.9188|12.44|75.5|2984.663||1.05423392||150.17
18-Jul-22|381.95|21487.97|228.966|54.9528|12.94|74.77|2972.682||1.055192616||147.07
19-Jul-22|392.27|23304.71|228.976|55.0314|12.69|75.76|2958.804||1.042922319||151
20-Jul-22|394.77|23258.12|228.988|54.5463|12.25|76.09|2957.591||1.041296502||153.04
21-Jul-22|398.79|23123.88|229|55.261|11.83|76.99|2940.026||1.034262168||155.35
22-Jul-22|395.09|22605.38|229.034|55.545|11.69|76.89|2926.201||1.032319513||154.09
25-Jul-22|395.57|22171.68|229.038|55.2923|11.5|76.87|2927.139||1.045432896||152.95
26-Jul-22|390.89|20985.62|229.04|55.2132|11.91|76.33|2936.037||1.035358737||151.6
27-Jul-22|401.04|22784.97|229.056|55.7553|11.33|77.17|2922.954||1.026018556||156.79
28-Jul-22|406.07|24033.74|229.079|56.4517|10.49|77.96|2890.353||1.017610378||157.35
29-Jul-22|411.99|23951.94|229.112|56.7761|10.32|78.19|2876.408||1.014946717||162.51
01-Aug-22|410.77|23129.11|229.13|56.9764|10.82|77.91|2857.631||1.032270669||161.51
02-Aug-22|408.06|23029.66|229.143|56.5978|11.03|77.55|2875.625||1.023372148||160.01
03-Aug-22|414.45|23327.08|229.165|56.7554|10.21|78.23|2885.704||1.02043405||166.13
04-Aug-22|414.17|22513.58|229.183|57.591|10.22|78.44|2858.67||1.039665847||165.81
05-Aug-22|413.47|22985.34|229.215|57.0836|9.88|78.04|2876.466||1.045848689||165.35
08-Aug-22|412.99|24072.39|229.226|57.5164|9.91|78.11|2862.609||1.049514726||164.87
09-Aug-22|411.35|23144.84|229.237|57.6877|10.03|77.53|2869.109||1.064384547||164.92
10-Aug-22|419.99|23904.94|229.251|57.6263|9.17|78.69|2852.778||1.065357262||169.24
11-Aug-22|419.99|24216.28|229.265|57.5406|9.26|78.24|2858.439||1.069391452||168.49
12-Aug-22|427.1|24240.76|229.304|57.9484|9.11|78.94|2869.263||1.0747888||172.1
15-Aug-22|428.86|24074.01|229.32|57.2189|8.91|78.8|2878.436||1.078901052||173.19
16-Aug-22|429.7|23984.02|229.336|57.0905|8.98|78.43|2890.807||1.08110627||173.03
17-Aug-22|426.65|23407.4|229.348|56.643|8.94|77.62|2908.513||1.097373225||174.55
18-Aug-22|427.89|23416.76|229.358|56.5405|8.75|77.74|2924.731||1.114522058||174.15
19-Aug-22|422.14|21274.36|229.399|56.1692|9.37|76.95|2944.586||1.123253642||171.52
22-Aug-22|413.35|21124.4|229.412|55.8233|10.28|76.08|2969.184||1.14460761||167.57
23-Aug-22|412.35|21477.74|229.429|56.2041|10.05|76.27|2963.59||1.148939964||167.23
24-Aug-22|413.67|21692.74|229.441|56.302|9.52|76.36|2978.762||1.143300415||167.53
25-Aug-22|419.51|21647.93|229.452|56.5437|9.09|77.08|2968.343||1.139131817||170.03
26-Aug-22|405.31|20650.41|229.493|55.8825|10.41|75.81|2986.785||1.134876267||163.62
29-Aug-22|402.63|20177.32|229.507|55.8487|10.31|75.52|2988.428||1.148583199||161.38
30-Aug-22|398.21|19975.94|229.522|55.4283|10.57|74.94|2979.517||1.142046366||158.91
31-Aug-22|395.18|20196.67|229.538|55.0112|10.23|74.53|2970.397|6044.552|1.144545087||157.22
01-Sep-22|396.42|20071.34|229.554|54.5764|10.13|74.36|2993.526||1.141326796||157.96
02-Sep-22|392.24|19969.21|229.62|55.0481|10.28|74.31|2975.283||1.141201577||155.81
05-Sep-22||19742.13||54.9906|||2985.102||1.138953695||
06-Sep-22|390.76|18978.5|229.637|54.725|10.6|74.11|2997.308||1.144132639||154.53
07-Sep-22|397.78|19387.15|229.659|55.2469|9.73|75.18|2978.178||1.134217788||155.96
08-Sep-22|400.38|19379.74|229.676|54.9281|9.5|75.51|2983.176||1.142246142||154.46
09-Sep-22|406.6|21300.3|229.72|55.1973|9.35|75.81|2964.344||1.136153172||157.37
12-Sep-22|410.97|22409.58|229.732|55.4454|9.27|76.04|2947.192||1.130065512||163.43
13-Sep-22|393.1|20240.4|229.734|54.7258|10.52|74.31|2985.497||1.13919762||153.84
14-Sep-22|394.6|19946.38|229.748|54.5701|10.46|74.42|2984.653||1.128374975||155.31
15-Sep-22|390.12|19852.49|229.776|53.5343|10.41|73.95|2993.668||1.129946616||152.37
16-Sep-22|385.56|19751.07|229.822|53.8542|10.4|74.2|2990.296||1.099699781||150.7
19-Sep-22|388.55|19522.21|229.839|53.8794|9.94|74.48|2999.469||1.099777056||154.48
20-Sep-22|384.09|18974.31|229.858|53.5273|10.46|73.72|3019.367||1.100887644||156.9
21-Sep-22|377.39|18926.45|229.867|53.8166|10.92|73.5|3021.399||1.110489646||153.72
22-Sep-22|374.22|19247.72|229.89|53.7309|10.87|73.06|3047.844||1.124986046||152.74
23-Sep-22|367.95|18852.06|229.936|52.8538|11.83|72.13|3085.075||1.13047389||150.43
26-Sep-22|364.31|19113.38|229.947|52.1602|12.48|71.28|3118.338||1.145022713||150.77
27-Sep-22|363.38|19072.71|229.964|52.3703|12.73|71.13|3123.731||1.141340519||151.76
28-Sep-22|370.53|19567.79|229.99|53.3692|11.95|72.4|3085.956||1.13837404||149.84
29-Sep-22|362.79|19508.14|230.01|53.3877|12.49|71.72|3093.104||1.14271099||142.48
30-Sep-22|357.18|19425.13|230.038|53.39|12.85|71.39|3088.901|6050.143|1.154804071||138.2
03-Oct-22|366.61|19597.13|230.064|54.6525|12|71.97|3054.854||1.143119793||142.45
04-Oct-22|377.97|20340.91|230.081|55.4964|11.31|73.52|3016.459||1.14536939||146.1
05-Oct-22|377.09|19988.42|230.097|55.1791|11.45|73.23|3041.317||1.143969664||146.4
06-Oct-22|373.2|20051.13|230.098|55.0589|11.95|73.01|3071.198||1.144884056||145.43
07-Oct-22|362.79|19551.56|230.159|54.4896|12.71|72.12|3109.896||1.144701795||140.09
10-Oct-22|360.02|19241.2||53.6469|13.17|71.24|3129.122||1.134040437||140.42
11-Oct-22|357.74|19019.1|230.174|53.5739|13.49|71.46|3127.632||1.141645698||138.98
12-Oct-22|356.56|19169.43|230.187|53.7943|13.25|71.58|3128.82||1.147522228||138.34
13-Oct-22|365.97|19386.99|230.186|53.575|12.69|71.74|3127.407||1.151101048||142.99
14-Oct-22|357.63|19177.31|230.24|52.871|13.14|71.51|3145.617||1.138663368||138.38
17-Oct-22|366.82|19529.38|230.254|53.0516|12.61|72.39|3120.174||1.140231688||142.41
18-Oct-22|371.13|19367.71|230.26|53.1202|12.21|72.9|3111.526||1.142603597||143.75
19-Oct-22|368.5|19196.47|230.272|52.3875|12.37|72.2|3143.838||1.154686858||143.86
20-Oct-22|365.41|19030.39|230.295|52.3419|12.15|71.8|3152.149||1.150234485||143.39
21-Oct-22|374.29|19181.79|230.352|53.2959|12.07|72.49|3135.15||1.155027574||147.27
24-Oct-22|378.87|19382.19|230.366|53.0416|11.77|72.54|3136.44||1.160267029||149.45
25-Oct-22|384.92|20189.29|230.385|53.1505|11.08|73.24|3103.209||1.178019026||152.34
26-Oct-22|382.02|20752.38|230.404|53.5172|10.71|73.44|3073.843||1.173079853||149.35
27-Oct-22|379.98|20399.52|230.424|53.4768|10.39|73.98|3067.943||1.174751184||144.8
28-Oct-22|389.02|20635.82|230.485|52.8836|10.03|74.55|3086.496||1.166299388||155.74
31-Oct-22|386.21|20405.66|230.495|52.5201|9.81|73.43|3103.377|6049.329|1.150824596||153.34
01-Nov-22|384.52|20479.4|230.523|52.9838|9.64|73.59|3095.605||1.150427633||150.65
02-Nov-22|374.87|20175.79|230.547|52.5743|10.01|72.92|3099.814||1.1574087||145.03
03-Nov-22|371.01|20238.8|230.595|52.3894|9.71|72.4|3137.181||1.176647615||138.88
04-Nov-22|376.35|21135.44|230.668|54.0733|9.51|72.9|3103.239||1.168924749||138.38
07-Nov-22|379.95|20683.87|230.692|53.8727|9.34|72.89|3098.987||1.173011705||138.92
08-Nov-22|382|18698.63|230.717|55.0555|9.76|72.82|3073.078||1.181994969||139.5
09-Nov-22|374.13|15731.3|230.746|54.873|10.19|71.95|3068.902||1.186428088||134.87
10-Nov-22|394.69|17807.64|230.84|56.4391|9.37|74.19|2993.803||1.197679406||146.87
11-Nov-22|398.51|16757.37||56.9466|9.2|74.45|2970.844||1.194066811||149.7
14-Nov-22|395.12|16385.41|230.86|56.9516|9.19|73.9|2969.472||1.192764028||148.28
15-Nov-22|398.49|16890.18|230.871|57.1934|9.35|74.55|2957.633||1.194700763||150.04
16-Nov-22|395.45|16531.47|230.89|57.0313|9|74.39|2953.527||1.208129825||148.79
17-Nov-22|394.24|16680.76|230.917|56.5993|8.88|74.07|2959.819||1.213780163||150.72
18-Nov-22|396.03|16637.36|230.979|56.2856|8.73|74.23|2964.026||1.21389436||151.29
21-Nov-22|394.59|15631.95|231|55.8795|8.38|74.2|2969.166||1.215065394||148.01
22-Nov-22|399.9|16130.03|231.025|55.9503|7.94|74.74|2966.477||1.230153776||150.18
23-Nov-22|402.42|16471.9|231.072|56.2535|7.68|75.16|2955.392||1.209295476||151.07
24-Nov-22||16543.55||56.4324|||2953.757||1.225200043||
25-Nov-22|402.33|16497.05|231.134|56.4223|7.74|75.01|2957.431||1.20948529||148.11
28-Nov-22|395.91|16196.39|231.171|55.9861|8.16|74.22|2961.027||1.227361523||144.22
29-Nov-22|395.23|16460.7|231.197|56.2589|7.99|74.54|2954.217||1.22812827||141.17
30-Nov-22|407.68|17104.5|231.216|56.8594|7.52|75.66|2945.512|6063.626|1.224915115||148.03
01-Dec-22|407.38|16929.96|231.262|57.971|7.32|75.62|2918.169||1.229120324||148.31
02-Dec-22|406.91|17014.59|231.339|57.7951|7.12|75.56|2910.034||1.223143926||147.81
05-Dec-22|399.59|16972.24|231.369|56.8642|7.32|74.84|2914.329||1.228248598||146.63
06-Dec-22|393.83|16994.34|231.414|56.9403|7.62|74.57|2908.807||1.232320198||142.91
07-Dec-22|393.16|16830.68|231.453|57.4299|7.81|74.98|2903.066||1.232771051||140.94
08-Dec-22|396.24|17184.1|231.504|57.522|7.54|75.04|2907.154||1.234485333||142.65
09-Dec-22|393.28|17113.29|231.567|57.7853|7.83|75.04|2914.228||1.237311777||142.16
12-Dec-22|398.95|17177.78|231.586|57.2744|7.77|75.33|2909.398||1.263733015||144.49
13-Dec-22|401.97|17762|231.609|58.2184|7.24|76.11|2897.074||1.276153622||145.47
14-Dec-22|399.4|17828.9|231.63|58.1068|6.88|75.68|2898.558||1.272071293||143.21
15-Dec-22|389.63|17399.63|231.652|57.1272|7.55|75|2900.397||1.263901392||136.5
16-Dec-22|383.27|16837.95|231.725|57.6488|7.58|74.6|2901.676||1.264120072||134.51
19-Dec-22|380.02|16586.82|231.75|57.4732|7.3|74.22|2903.67||1.292615686||132.37
20-Dec-22|380.54|16881.54|231.78|58.4479|7.21|74.03|2905.163||1.290741587||132.3
21-Dec-22|386.23|16793.1|231.81|58.334|6.81|74.66|2909.58||1.303357412||135.45
22-Dec-22|380.72|16792.25|231.838|57.6308|7.35|74.2|2914.786||1.297239463||132.23
23-Dec-22|382.91|16811.33|231.944|57.8135|7.06|74.39|2926.701||1.284908782||131.86
26-Dec-22||16833.01|||||2926.679||1.297381627||
27-Dec-22|381.4|16692.55|231.968|58.3113|7.02|73.62|2935.409||1.30662213||130.03
28-Dec-22|376.66|16517.32|232.002|58.0112|7.04|72.63|2938.744||1.31692159||126.04
29-Dec-22|383.44|16593.4|232.025|58.3506|6.89|73.57|2937.238||1.308294718||129.61
30-Dec-22|382.43|16579.06|232.085|58.6435|6.86|73.63|2942.846||1.295650702||129.93
02-Jan-23||16750.94|||||2940.175||1.292917069||
03-Jan-23|380.82|16661.86|232.101|59.1408|6.79|73.77|2929.399||1.295138468||125.07
04-Jan-23|383.76|16821.82|232.116|59.6253|6.51|74.62|2915.066||1.309780688||126.36
05-Jan-23|379.38|16844.62|232.12|58.9286|6.59|74.47|2921.455||1.320955203||125.02
06-Jan-23|388.08|16927.86|232.192|59.9833|6.33|75.53|2908.681||1.323714797||129.62
09-Jan-23|387.86|17181.34|232.212|60.1802|6.4|75.8|2899.889||1.320559837||130.15
10-Jan-23|390.58|17466.71|232.217|60.348|6|75.71|2915.787||1.306116213||130.73
11-Jan-23|395.52|17560.6|232.242|60.3046|6.05|76.21|2912.989||1.300481701||133.49
12-Jan-23|396.96|18830.98|232.285|60.9928|5.585|76.64|2910.391||1.307421321||133.41
13-Jan-23|398.5|19813.55|232.392|61.7368|5.39|76.64|2920.473||1.318786521||134.76
16-Jan-23||21133.18||61.6016|||2921.251||1.33621089||
17-Jan-23|397.77|21316.08|232.417|61.3658|5.45|76.38|2912.056||1.33213286||135.94
18-Jan-23|391.49|20778.65|232.445|61.2185|5.74|76.47|2893.304||1.326727108||135.21
19-Jan-23|388.64|20939.64|232.474|62.1231|5.76|76.02|2889.183||1.334110194||135.27
20-Jan-23|395.88|22318.24|232.559|61.9249|5.49|76.17|2904.086||1.33459243||137.87
23-Jan-23|400.63|22998.16|232.588|62.0843|5.41|76.16|2914.162||1.333831209||141.11
24-Jan-23|400.2|22904.83|232.614|62.2877|5.1|76.21|2913.337||1.32002745||142.53
25-Jan-23|400.35|23598.24|232.647|62.5688|5.1|76.2|2912.38||1.317367894||141.86
26-Jan-23|404.75|23080.96|232.676|62.0255|5|76.39|2923.704||1.30876688||143.96
27-Jan-23|405.68|23092|232.759|61.988|4.86|76.16|2918.779||1.316256239||145.93
30-Jan-23|400.59|22747.14|232.787|61.8311|5.05|75.74|2924.408||1.328925134||143
31-Jan-23|406.48|22950.56|232.814|61.9981|4.91|76.33|2919.249|6106.373|1.32006454||144.29
01-Feb-23|410.8|23682.05|232.847|62.7105|4.67|76.76|2913.74||1.307732283||145.43
02-Feb-23|416.78|23460.05|232.882|61.4953|4.81|77.2|2912.442||1.304587857||150.82
03-Feb-23|412.35|23383.51|232.965|59.9601|4.89|76.39|2912.633||1.298326553||154.5
06-Feb-23|409.83|22916.21|232.992|60.0408|5.09|75.9|2904.071||1.302825352||151.73
07-Feb-23|415.19|23199.48|233.019|60.2216|4.84|76.17|2902.973||1.29452468||154.65
08-Feb-23|410.65|22959.05|233.049|60.2984|5.12|75.85|2907.859||1.288498263||151.92
09-Feb-23|407.09|21857.43|233.067|59.8575|5.34|75.36|2912.159||1.303963409||150.87
10-Feb-23|408.04|21540.9|233.152|59.9795|5.45|74.78|2909.778||1.293666358||151.01
13-Feb-23|412.83|21630.92|233.18|59.5912|5.15|74.97|2922.629||1.289144614||153.85
14-Feb-23|412.64|22252.63|233.211|59.6172|4.84|74.99|2940.033||1.294559009||153.2
15-Feb-23|413.98|24179.13|233.243|59.0291|4.71|74.87|2945.746||1.2970235||155.33
16-Feb-23|408.28|24535.46|233.271|59.0405|5.08|74.27|2951.969||1.307524292||153.71
17-Feb-23|407.26|24487.25|233.391|59.2331|5.12|74.56|2952.06||1.308555096||152.55
20-Feb-23||24769.17||59.2015|||2952.89||1.292774678||
21-Feb-23|399.09|24199.85|233.421|58.9996|5.67|73.41|2977.016||1.286047467||148.48
22-Feb-23|398.54|23805.88|233.455|58.6874|5.44|73.89|2966.623||1.290717779||148.91
23-Feb-23|400.66|23878.02|233.484|58.5875|5.17|74.62|2959.709||1.293682597||149.4
24-Feb-23|396.38|23101.79|233.57|58.2262|5.44|74.17|2973.825||1.286467938||146.71
27-Feb-23|397.73|23384.87|233.601|58.4222|5.165|74.67|2980.48||1.287860925||147.92
28-Feb-23|396.26|23146.88|233.631|58.7368|4.99|74.53|2981.423|6131.94|1.294556593||147.41
01-Mar-23|394.74|23558.34|233.664|59.052|5.07|73.87|3007.568||1.313181731||145.31
02-Mar-23|397.81|23415.5|233.689|59.0248|4.79|73.96|3021.048||1.304240969||145.91
03-Mar-23|404.19|22242.64|233.78|59.6872|4.56|74.72|3015.761||1.317766381||151.03
06-Mar-23|404.47|22408.87|233.811|59.3781|4.45|74.72|3042.1||1.325844595||153.83
07-Mar-23|398.27|22055.35|233.822|58.3038|4.6|74.19|3046.365||1.325466261||151.6
08-Mar-23|398.92|22006.5|233.852|58.3148|4.49|73.84|3050.668||1.332418108||152.87
09-Mar-23|391.56|20226.09|233.88|58.8689|5.18|73.43|3033.929||1.338073793||150.59
10-Mar-23|385.91|20101.78|233.974|60.0659|6.01|73.44|2940.75||1.343615542||148.5
13-Mar-23|385.36|24234.19|234.046|61.5268|6.32|73.04|2807.797||1.335363771||150.47
14-Mar-23|391.73|24636.25|234.086|61.2153|5.77|73.57|2839.908||1.33842854||152.59
15-Mar-23|389.28|24391.4|234.154|61.6837|6.43|73.33|2781.202||1.343065642||152.99
16-Mar-23|396.11|24753.63|234.178|61.7138|5.59|73.81|2791.662||1.342048871||155.85
17-Mar-23|389.99|26823.38|234.293|63.9557|6.42|73.37|2773.841||1.336252801||155
20-Mar-23|393.74|28082.46|234.321|63.6213|6.02|73.17|2781.624||1.337853576||157.4
21-Mar-23|398.91|28154.56|234.371|62.3748|5.26|73.97|2793.817||1.338802619||159.28
22-Mar-23|392.11|27392.32|234.378|63.3401|5.47|74.04|2796.987||1.337563513||157.83
23-Mar-23|393.17|28333|234.427|64.0892|5.74|73.75|2784.015||1.341767308||158.93
24-Mar-23|395.75|27618.28|234.518|63.6009|5.42|73.6|2771.542||1.335086925||160.25
27-Mar-23|396.49|27048.29|234.557|62.9082|5.09|73.42|2769.86||1.340208584||158.28
28-Mar-23|395.6|27313.73|234.576|63.4509|4.92|73.38|2773.107||1.35362789||157.65
29-Mar-23|401.35|28393|234.589|63.1665|4.65|74.3|2778.928||1.342706358||160.77
30-Mar-23|403.7|28152.28|234.549|63.6703|4.64|74.74|2792.972||1.34589613||162.36
31-Mar-23|409.39|28395.3|234.62|63.3138|4.65|75.55|2790.277|6144.61|1.337393918||164.9
03-Apr-23|410.95|27588.08|234.652|63.808|4.46|75.15|2777.755||1.340648156||166.17
04-Apr-23|408.67|28257.1|234.696|64.958|4.58|74.93|2782.363||1.338537628||165.63
05-Apr-23|407.6|28157.09|234.73|64.9679|4.52|74.51|2777.93||1.33128805||163.76
06-Apr-23|409.19|27992.29|234.852|64.5557|4.4|74.84|2793.657||1.336599889||164.66
07-Apr-23||27890.37|234.846||||2793.903||1.339642544||
10-Apr-23|409.61|29142.36|234.868|64.0275|4.34|74.77|2794.633||1.345953384||162.03
11-Apr-23|409.72|30192.1|234.926|64.4177|4.28|74.93|2816.005||1.367147195||160.8
12-Apr-23|408.05|29968.01|234.961|64.7815|4.31|74.91|2824.017||1.385808509||160.1
13-Apr-23|413.47|30285.33|235.013|65.5947|4.08|75.42|2832.314||1.384470609||165.56
14-Apr-23|412.46|30470.31|235.089|64.4355|3.98|75.28|2828.71||1.381375666||165.21
17-Apr-23|413.94|29459.36|235.132|64.147|3.81|75.08|2820.607||1.393890314||165.23
18-Apr-23|414.21|30422|235.174|64.4768|3.77|75.13|2820.105||1.39261639||166.47
19-Apr-23|414.14|29249.26|235.207|64.1383|3.76|74.83|2823.736||1.396702732||167.63
20-Apr-23|411.88|28203.91|235.255|64.4558|3.88|74.76|2818.952||1.395488136||166.65
21-Apr-23|412.2|27272.1|235.335|63.7569|3.77|74.99|2824.455||1.398618367||165.02
24-Apr-23|412.63|27460.55|235.362|63.9522|3.75|75.2|2834.764||1.396357644||165.33
25-Apr-23|406.08|27979.6|235.353|64.2174|4.19|75.08|2819.171||1.419870754||163.77
26-Apr-23|404.36|28417.5|235.386|63.9489|4.03|74.79|2825.905||1.409575885||163.76
27-Apr-23|412.41|29633.43|235.388|63.9086|3.77|75.04|2842.386||1.431517888||168.41
28-Apr-23|415.93|29354.75|235.468|63.9798|3.56|75.36|2846.721||1.421404409||169.68
01-May-23|415.51|27683.13|235.507|63.7407|3.46|74.69|2851.916||1.418829596||169.59
02-May-23|410.84|28695.82|235.455|64.8376|3.69|74.62|2837.839||1.429203567||168.54
03-May-23|408.02|28528.95|235.477|65.5542|3.85|74.58|2836.956||1.435206792||167.45
04-May-23|405.13|28884.06|235.506|65.918|4.13|74.36|2820.952||1.437714952||165.79
05-May-23|412.63|29524.75|235.602|64.8412|3.67|74.76|2820.453||1.444218206||173.57
08-May-23|412.74|27562.71|235.639|64.9818|3.57|74.55|2813.055||1.445203362||173.5
09-May-23|410.93|27659.74|235.663|65.4126|3.67|74.36|2821.9||1.453071926||171.77
10-May-23|412.85|27875.64|235.715|65.2689|3.54|74.81|2826.456||1.449202069||173.555
11-May-23|412.13|27009.45|235.778|64.7852|3.48|74.69|2829.228||1.442723932||173.75
12-May-23|411.59|26447.7|235.872|64.6479|3.48|74.42|2841.879||1.451180923||172.57
15-May-23|413.01|27354.85|235.902|64.8318|3.35|74.4|2833.549||1.416859124||172.07
16-May-23|410.25|26956.57|235.923|63.9532|3.49|73.88|2844.562||1.424880238||172.07
17-May-23|415.23|27337.78|235.959|63.7178|3.32|74.08|||1.427866274||172.69
18-May-23|419.23|27220.25||63.1069||73.9|||1.429462872||175.05
